연도,분기,분기별_연도,지역,전입자수,전출자수
2017,9,201709,경상남도,30366.0,29827.0
2017,9,201709,경상북도,27433.0,26465.0
2017,9,201709,광주광역시,16586.0,16753.0
2017,9,201709,대구광역시,26579.0,28440.0
2017,9,201709,대전광역시,16413.0,17155.0
2017,9,201709,부산광역시,34958.0,36416.0
2017,9,201709,서울특별시,120252.0,133583.0
2017,9,201709,세종특별자치시,5518.0,3450.0
2017,9,201709,울산광역시,11440.0,12397.0
2017,9,201709,인천광역시,33943.0,35324.0
2017,9,201709,전국,590892.0,590892.0
2017,9,201709,전라남도,16496.0,16892.0
2017,9,201709,전북특별자치도,16893.0,17334.0
2017,9,201709,제주특별자치도,7728.0,6501.0
2017,9,201709,충청남도,23068.0,21619.0
2017,9,201709,충청북도,15261.0,15102.0
2017,0,201710,강원특별자치도,14119.0,13632.0
2017,0,201710,경기도,147785.0,137313.0
2017,0,201710,경상남도,28356.0,26171.0
2017,0,201710,경상북도,23102.0,22517.0
2017,0,201710,광주광역시,14974.0,15138.0
2017,0,201710,대구광역시,27594.0,28787.0
2017,0,201710,대전광역시,14866.0,16105.0
2017,0,201710,부산광역시,29670.0,34419.0
2017,0,201710,서울특별시,109323.0,120064.0
2017,0,201710,세종특별자치시,5820.0,3365.0
2017,0,201710,울산광역시,11057.0,11318.0
2017,0,201710,인천광역시,31642.0,31514.0
2017,0,201710,전국,528635.0,528635.0
2017,0,201710,전라남도,15183.0,15405.0
2017,0,201710,전북특별자치도,14990.0,15565.0
2017,0,201710,제주특별자치도,7107.0,5793.0
2017,0,201710,충청남도,19693.0,18413.0
2017,0,201710,충청북도,13354.0,13116.0
2017,1,201711,강원특별자치도,19835.0,18306.0
2017,1,201711,경기도,164794.0,151095.0
2017,1,201711,경상남도,32808.0,31429.0
2017,1,201711,경상북도,26795.0,26371.0
2017,1,201711,광주광역시,17362.0,17986.0
2017,1,201711,대구광역시,32466.0,33341.0
2017,1,201711,대전광역시,16522.0,18273.0
2017,1,201711,부산광역시,33845.0,37390.0
2017,1,201711,서울특별시,114057.0,128744.0
2017,1,201711,세종특별자치시,6252.0,3651.0
2017,1,201711,울산광역시,11724.0,12307.0
2017,1,201711,인천광역시,35420.0,35701.0
2017,1,201711,전국,597466.0,597466.0
2017,1,201711,전라남도,18721.0,18570.0
2017,1,201711,전북특별자치도,18866.0,19331.0
2017,1,201711,제주특별자치도,8670.0,7546.0
2017,1,201711,충청남도,23385.0,22073.0
2017,1,201711,충청북도,15944.0,15352.0
2017,2,201712,강원특별자치도,21160.0,20021.0
2017,2,201712,경기도,165766.0,152802.0
2017,2,201712,경상남도,36498.0,35017.0
2017,2,201712,경상북도,28310.0,27957.0
2017,2,201712,광주광역시,17089.0,19758.0
2017,2,201712,대구광역시,28235.0,29649.0
2017,2,201712,대전광역시,18301.0,20584.0
2017,2,201712,부산광역시,34046.0,37752.0
2017,2,201712,서울특별시,111705.0,126423.0
2017,2,201712,세종특별자치시,7115.0,4056.0
2017,2,201712,울산광역시,11977.0,12412.0
2017,2,201712,인천광역시,36138.0,36128.0
2017,2,201712,전국,615250.0,615250.0
2017,2,201712,전라남도,24976.0,22532.0
2017,2,201712,전북특별자치도,23902.0,22914.0
2017,2,201712,제주특별자치도,8904.0,7884.0
2017,2,201712,충청남도,23237.0,21923.0
2017,2,201712,충청북도,17891.0,17438.0
2018,1,201801,강원특별자치도,21088.0,22708.0
2018,1,201801,경기도,178928.0,164821.0
2018,1,201801,경상남도,39383.0,39386.0
2018,1,201801,경상북도,29327.0,31382.0
2018,1,201801,광주광역시,20458.0,20319.0
2018,1,201801,대구광역시,28490.0,29154.0
2018,1,201801,대전광역시,20467.0,21511.0
2018,1,201801,부산광역시,35923.0,38872.0
2018,1,201801,서울특별시,119120.0,126275.0
2018,1,201801,세종특별자치시,7436.0,4557.0
2018,1,201801,울산광역시,13415.0,14162.0
2018,1,201801,인천광역시,42813.0,40930.0
2018,1,201801,전국,662283.0,662283.0
2018,1,201801,전라남도,22457.0,24787.0
2018,1,201801,전북특별자치도,23420.0,25710.0
2018,1,201801,제주특별자치도,13090.0,12052.0
2018,1,201801,충청남도,27368.0,26298.0
2018,1,201801,충청북도,19100.0,19359.0
2018,2,201802,강원특별자치도,20077.0,21543.0
2018,2,201802,경기도,193015.0,177473.0
2018,2,201802,경상남도,38428.0,39788.0
2018,2,201802,경상북도,29749.0,32143.0
2018,2,201802,광주광역시,19797.0,20775.0
2018,2,201802,대구광역시,30043.0,30886.0
2018,2,201802,대전광역시,20144.0,22463.0
2018,2,201802,부산광역시,39119.0,40397.0
2018,2,201802,서울특별시,135440.0,142674.0
2018,2,201802,세종특별자치시,9837.0,5140.0
2018,2,201802,울산광역시,13003.0,14550.0
2018,2,201802,인천광역시,43227.0,42812.0
2018,2,201802,전국,697706.0,697706.0
2018,2,201802,전라남도,21302.0,22799.0
2018,2,201802,전북특별자치도,25288.0,27010.0
2018,2,201802,제주특별자치도,11457.0,10460.0
2018,2,201802,충청남도,28396.0,27741.0
2018,2,201802,충청북도,19384.0,19052.0
2018,3,201803,강원특별자치도,21369.0,21235.0
2018,3,201803,경기도,192019.0,177098.0
2018,3,201803,경상남도,38478.0,39453.0
2018,3,201803,경상북도,30290.0,31796.0
2018,3,201803,광주광역시,20144.0,21431.0
2018,3,201803,대구광역시,28106.0,29525.0
2018,3,201803,대전광역시,19083.0,20911.0
2018,3,201803,부산광역시,42516.0,44725.0
2018,3,201803,서울특별시,144160.0,152138.0
2018,3,201803,세종특별자치시,7957.0,5079.0
2018,3,201803,울산광역시,12100.0,13471.0
2018,3,201803,인천광역시,43841.0,44621.0
2018,3,201803,전국,707829.0,707829.0
2018,3,201803,전라남도,22567.0,23022.0
2018,3,201803,전북특별자치도,25393.0,26575.0
2018,3,201803,제주특별자치도,10238.0,9102.0
2018,3,201803,충청남도,27896.0,26562.0
2018,3,201803,충청북도,21672.0,21085.0
2018,4,201804,강원특별자치도,17163.0,17681.0
2018,4,201804,경기도,162039.0,149259.0
2018,4,201804,경상남도,31844.0,32295.0
2018,4,201804,경상북도,26713.0,27152.0
2018,4,201804,광주광역시,17070.0,18307.0
2018,4,201804,대구광역시,24869.0,26028.0
2018,4,201804,대전광역시,16239.0,17985.0
2018,4,201804,부산광역시,34794.0,37164.0
2018,4,201804,서울특별시,117443.0,127510.0
2018,4,201804,세종특별자치시,8808.0,5170.0
2018,4,201804,울산광역시,10358.0,11419.0
2018,4,201804,인천광역시,37290.0,36772.0
2018,4,201804,전국,593767.0,593767.0
2018,4,201804,전라남도,17929.0,17630.0
2018,4,201804,전북특별자치도,21353.0,22109.0
2018,4,201804,제주특별자치도,8033.0,7056.0
2018,4,201804,충청남도,24497.0,23331.0
2018,4,201804,충청북도,17325.0,16899.0
2018,5,201805,강원특별자치도,16936.0,16855.0
2018,5,201805,경기도,166629.0,152815.0
2018,5,201805,경상남도,32543.0,32195.0
2018,5,201805,경상북도,25336.0,25583.0
2018,5,201805,광주광역시,17926.0,18615.0
2018,5,201805,대구광역시,27231.0,28667.0
2018,5,201805,대전광역시,17019.0,18215.0
2018,5,201805,부산광역시,37839.0,40348.0
2018,5,201805,서울특별시,117278.0,128576.0
2018,5,201805,세종특별자치시,6498.0,4171.0
2018,5,201805,울산광역시,10575.0,11561.0
2018,5,201805,인천광역시,36824.0,36670.0
2018,5,201805,전국,599570.0,599570.0
2018,5,201805,전라남도,17321.0,17621.0
2018,5,201805,전북특별자치도,20119.0,20729.0
2018,5,201805,제주특별자치도,8211.0,7185.0
2018,5,201805,충청남도,24676.0,23793.0
2018,5,201805,충청북도,16609.0,15971.0
2018,6,201806,강원특별자치도,14585.0,14810.0
2018,6,201806,경기도,149992.0,136387.0
2018,6,201806,경상남도,30109.0,30366.0
2018,6,201806,경상북도,23041.0,24010.0
2018,6,201806,광주광역시,16660.0,16695.0
2018,6,201806,대구광역시,25197.0,25648.0
2018,6,201806,대전광역시,16263.0,16837.0
2018,6,201806,부산광역시,31839.0,34332.0
2018,6,201806,서울특별시,109139.0,117661.0
2018,6,201806,세종특별자치시,7023.0,4498.0
2018,6,201806,울산광역시,9605.0,10924.0
2018,6,201806,인천광역시,32648.0,32554.0
2018,6,201806,전국,543797.0,543797.0
2018,6,201806,전라남도,15526.0,16939.0
2018,6,201806,전북특별자치도,17201.0,18460.0
2018,6,201806,제주특별자치도,7233.0,6467.0
2018,6,201806,충청남도,23755.0,23147.0
2018,6,201806,충청북도,13981.0,14062.0
2018,7,201807,강원특별자치도,17393.0,17704.0
2018,7,201807,경기도,159655.0,144748.0
2018,7,201807,경상남도,31145.0,31427.0
2018,7,201807,경상북도,23027.0,24148.0
2018,7,201807,광주광역시,17701.0,17392.0
2018,7,201807,대구광역시,24368.0,25312.0
2018,7,201807,대전광역시,18149.0,18248.0
2018,7,201807,부산광역시,33669.0,36040.0
2018,7,201807,서울특별시,112580.0,121981.0
2018,7,201807,세종특별자치시,7101.0,4954.0
2018,7,201807,울산광역시,10120.0,11135.0
2018,7,201807,인천광역시,32372.0,33017.0
2018,7,201807,전국,568604.0,568604.0
2018,7,201807,전라남도,16616.0,17929.0
2018,7,201807,전북특별자치도,17971.0,19355.0
2018,7,201807,제주특별자치도,7973.0,7044.0
2018,7,201807,충청남도,23667.0,23416.0
2018,7,201807,충청북도,15097.0,14754.0
2018,8,201808,강원특별자치도,16510.0,16925.0
2018,8,201808,경기도,171979.0,155741.0
2018,8,201808,경상남도,32010.0,32641.0
2018,8,201808,경상북도,24663.0,25616.0
2018,8,201808,광주광역시,18135.0,18102.0
2018,8,201808,대구광역시,25783.0,27367.0
2018,8,201808,대전광역시,18280.0,19199.0
2018,8,201808,부산광역시,33825.0,35865.0
2018,8,201808,서울특별시,117300.0,126268.0
2018,8,201808,세종특별자치시,7490.0,4782.0
2018,8,201808,울산광역시,10043.0,11223.0
2018,8,201808,인천광역시,31146.0,32260.0
2018,8,201808,전국,592108.0,592108.0
2018,8,201808,전라남도,18159.0,19723.0
2018,8,201808,전북특별자치도,18869.0,20130.0
2018,8,201808,제주특별자치도,8028.0,7254.0
2018,8,201808,충청남도,23523.0,22710.0
2018,8,201808,충청북도,16365.0,16302.0
2018,9,201809,강원특별자치도,13650.0,13450.0
2018,9,201809,경기도,135423.0,123587.0
2018,9,201809,경상남도,22885.0,23590.0
2018,9,201809,경상북도,19071.0,19312.0
2018,9,201809,광주광역시,14792.0,14607.0
2018,9,201809,대구광역시,22128.0,23135.0
2018,9,201809,대전광역시,13023.0,13820.0
2018,9,201809,부산광역시,25264.0,26627.0
2018,9,201809,서울특별시,92262.0,100223.0
2018,9,201809,세종특별자치시,6082.0,3816.0
2018,9,201809,울산광역시,7346.0,8205.0
2018,9,201809,인천광역시,24293.0,24939.0
2018,9,201809,전국,462112.0,462112.0
2018,9,201809,전라남도,13200.0,14539.0
2018,9,201809,전북특별자치도,14529.0,15230.0
2018,9,201809,제주특별자치도,5946.0,5479.0
2018,9,201809,충청남도,18078.0,17716.0
2018,9,201809,충청북도,14140.0,13837.0
2018,0,201810,강원특별자치도,17767.0,17746.0
2018,0,201810,경기도,183701.0,168821.0
2018,0,201810,경상남도,30481.0,31096.0
2018,0,201810,경상북도,25756.0,26012.0
2018,0,201810,광주광역시,20268.0,20280.0
2018,0,201810,대구광역시,29869.0,31250.0
2018,0,201810,대전광역시,18023.0,19255.0
2018,0,201810,부산광역시,35078.0,37450.0
2018,0,201810,서울특별시,132111.0,142818.0
2018,0,201810,세종특별자치시,6600.0,4494.0
2018,0,201810,울산광역시,10065.0,10899.0
2018,0,201810,인천광역시,36525.0,36810.0
2018,0,201810,전국,637160.0,637160.0
2018,0,201810,전라남도,17881.0,18626.0
2018,0,201810,전북특별자치도,18628.0,19491.0
2018,0,201810,제주특별자치도,7854.0,7417.0
2018,0,201810,충청남도,22865.0,22029.0
2018,0,201810,충청북도,23688.0,22666.0
2018,1,201811,강원특별자치도,20066.0,19674.0
2018,1,201811,경기도,176460.0,162919.0
2018,1,201811,경상남도,29139.0,29338.0
2018,1,201811,경상북도,25203.0,24594.0
2018,1,201811,광주광역시,18556.0,19472.0
2018,1,201811,대구광역시,27042.0,28238.0
2018,1,201811,대전광역시,17536.0,18642.0
2018,1,201811,부산광역시,32578.0,34612.0
2018,1,201811,서울특별시,125350.0,136685.0
2018,1,201811,세종특별자치시,5485.0,4006.0
2018,1,201811,울산광역시,10561.0,11433.0
2018,1,201811,인천광역시,37219.0,37203.0
2018,1,201811,전국,614814.0,614814.0
2018,1,201811,전라남도,18899.0,18218.0
2018,1,201811,전북특별자치도,19302.0,20203.0
2018,1,201811,제주특별자치도,7618.0,7359.0
2018,1,201811,충청남도,23800.0,22797.0
2018,1,201811,충청북도,20000.0,19421.0
2018,2,201812,강원특별자치도,19794.0,19921.0
2018,2,201812,경기도,171875.0,157952.0
2018,2,201812,경상남도,33269.0,33949.0
2018,2,201812,경상북도,27270.0,26923.0
2018,2,201812,광주광역시,17385.0,19113.0
2018,2,201812,대구광역시,28032.0,30190.0
2018,2,201812,대전광역시,18653.0,20546.0
2018,2,201812,부산광역시,33651.0,36422.0
2018,2,201812,서울특별시,117524.0,127128.0
2018,2,201812,세종특별자치시,6116.0,4333.0
2018,2,201812,울산광역시,10731.0,11594.0
2018,2,201812,인천광역시,35441.0,35118.0
2018,2,201812,전국,617349.0,617349.0
2018,2,201812,전라남도,22527.0,20581.0
2018,2,201812,전북특별자치도,21251.0,22095.0
2018,2,201812,제주특별자치도,8521.0,8474.0
2018,2,201812,충청남도,23784.0,22681.0
2018,2,201812,충청북도,21525.0,20329.0
2019,1,201901,강원특별자치도,21694.0,22722.0
2019,1,201901,경기도,176207.0,165024.0
2019,1,201901,경상남도,40480.0,40989.0
2019,1,201901,경상북도,29181.0,31304.0
2019,1,201901,광주광역시,19967.0,19465.0
2019,1,201901,대구광역시,31522.0,32735.0
2019,1,201901,대전광역시,20825.0,22133.0
2019,1,201901,부산광역시,36919.0,39477.0
2019,1,201901,서울특별시,128937.0,129031.0
2019,1,201901,세종특별자치시,7825.0,5368.0
2019,1,201901,울산광역시,12723.0,13788.0
2019,1,201901,인천광역시,37979.0,37061.0
2019,1,201901,전국,667227.0,667227.0
2019,1,201901,전라남도,21716.0,25181.0
2019,1,201901,전북특별자치도,22266.0,23930.0
2019,1,201901,제주특별자치도,11509.0,11419.0
2019,1,201901,충청남도,25843.0,26122.0
2019,1,201901,충청북도,21634.0,21478.0
2019,2,201902,강원특별자치도,21212.0,22213.0
2019,2,201902,경기도,180669.0,169249.0
2019,2,201902,경상남도,41218.0,43422.0
2019,2,201902,경상북도,30891.0,32917.0
2019,2,201902,광주광역시,21632.0,22340.0
2019,2,201902,대구광역시,31388.0,33654.0
2019,2,201902,대전광역시,22011.0,23295.0
2019,2,201902,부산광역시,40717.0,42394.0
2019,2,201902,서울특별시,146401.0,143367.0
2019,2,201902,세종특별자치시,9622.0,6329.0
2019,2,201902,울산광역시,14625.0,15870.0
2019,2,201902,인천광역시,38926.0,39321.0
2019,2,201902,전국,702329.0,702329.0
2019,2,201902,전라남도,21376.0,23935.0
2019,2,201902,전북특별자치도,23797.0,25655.0
2019,2,201902,제주특별자치도,10679.0,10543.0
2019,2,201902,충청남도,26570.0,27053.0
2019,2,201902,충청북도,20595.0,20772.0
2019,3,201903,강원특별자치도,20616.0,20361.0
2019,3,201903,경기도,168062.0,158699.0
2019,3,201903,경상남도,36734.0,37827.0
2019,3,201903,경상북도,29294.0,29379.0
2019,3,201903,광주광역시,19595.0,19992.0
2019,3,201903,대구광역시,25283.0,27708.0
2019,3,201903,대전광역시,18653.0,19846.0
2019,3,201903,부산광역시,36425.0,38345.0
2019,3,201903,서울특별시,135592.0,137242.0
2019,3,201903,세종특별자치시,6729.0,4653.0
2019,3,201903,울산광역시,13707.0,14893.0
2019,3,201903,인천광역시,37561.0,37659.0
2019,3,201903,전국,641449.0,641449.0
2019,3,201903,전라남도,19907.0,21218.0
2019,3,201903,전북특별자치도,22556.0,23912.0
2019,3,201903,제주특별자치도,8536.0,8009.0
2019,3,201903,충청남도,24307.0,23777.0
2019,3,201903,충청북도,17892.0,17929.0
2019,4,201904,강원특별자치도,18628.0,18094.0
2019,4,201904,경기도,163263.0,153050.0
2019,4,201904,경상남도,32983.0,33844.0
2019,4,201904,경상북도,25780.0,25993.0
2019,4,201904,광주광역시,17074.0,17215.0
2019,4,201904,대구광역시,23461.0,25185.0
2019,4,201904,대전광역시,16142.0,17372.0
2019,4,201904,부산광역시,34980.0,37090.0
2019,4,201904,서울특별시,118129.0,122867.0
2019,4,201904,세종특별자치시,5500.0,4014.0
2019,4,201904,울산광역시,13338.0,14154.0
2019,4,201904,인천광역시,35652.0,35954.0
2019,4,201904,전국,587293.0,587293.0
2019,4,201904,전라남도,18190.0,18861.0
2019,4,201904,전북특별자치도,19189.0,20044.0
2019,4,201904,제주특별자치도,7462.0,7044.0
2019,4,201904,충청남도,20857.0,20685.0
2019,4,201904,충청북도,16665.0,15827.0
2019,5,201905,강원특별자치도,17508.0,17293.0
2019,5,201905,경기도,159107.0,145768.0
2019,5,201905,경상남도,30943.0,31921.0
2019,5,201905,경상북도,25621.0,25787.0
2019,5,201905,광주광역시,17058.0,17165.0
2019,5,201905,대구광역시,26878.0,28792.0
2019,5,201905,대전광역시,15385.0,16640.0
2019,5,201905,부산광역시,33041.0,34874.0
2019,5,201905,서울특별시,110881.0,117209.0
2019,5,201905,세종특별자치시,5038.0,3953.0
2019,5,201905,울산광역시,12146.0,13018.0
2019,5,201905,인천광역시,37120.0,37115.0
2019,5,201905,전국,569020.0,569020.0
2019,5,201905,전라남도,17371.0,18382.0
2019,5,201905,전북특별자치도,17233.0,18353.0
2019,5,201905,제주특별자치도,7334.0,6758.0
2019,5,201905,충청남도,20084.0,20194.0
2019,5,201905,충청북도,16272.0,15798.0
2019,6,201906,강원특별자치도,14676.0,14403.0
2019,6,201906,경기도,136256.0,124662.0
2019,6,201906,경상남도,26267.0,27009.0
2019,6,201906,경상북도,22191.0,21652.0
2019,6,201906,광주광역시,15069.0,15129.0
2019,6,201906,대구광역시,23153.0,24933.0
2019,6,201906,대전광역시,13593.0,15142.0
2019,6,201906,부산광역시,28661.0,30417.0
2019,6,201906,서울특별시,91828.0,97933.0
2019,6,201906,세종특별자치시,5663.0,4002.0
2019,6,201906,울산광역시,9640.0,10234.0
2019,6,201906,인천광역시,30633.0,31106.0
2019,6,201906,전국,484468.0,484468.0
2019,6,201906,전라남도,15099.0,15881.0
2019,6,201906,전북특별자치도,14484.0,15264.0
2019,6,201906,제주특별자치도,6316.0,5920.0
2019,6,201906,충청남도,17911.0,17580.0
2019,6,201906,충청북도,13028.0,13201.0
2019,7,201907,강원특별자치도,16224.0,16154.0
2019,7,201907,경기도,162085.0,147964.0
2019,7,201907,경상남도,31634.0,32070.0
2019,7,201907,경상북도,22771.0,23344.0
2019,7,201907,광주광역시,18826.0,18496.0
2019,7,201907,대구광역시,24443.0,26231.0
2019,7,201907,대전광역시,17507.0,18850.0
2019,7,201907,부산광역시,30839.0,32763.0
2019,7,201907,서울특별시,111288.0,118365.0
2019,7,201907,세종특별자치시,7592.0,5129.0
2019,7,201907,울산광역시,11352.0,11967.0
2019,7,201907,인천광역시,34463.0,35116.0
2019,7,201907,전국,563622.0,563622.0
2019,7,201907,전라남도,16258.0,17573.0
2019,7,201907,전북특별자치도,17448.0,18391.0
2019,7,201907,제주특별자치도,7034.0,6688.0
2019,7,201907,충청남도,19691.0,20148.0
2019,7,201907,충청북도,14167.0,14373.0
2019,8,201908,강원특별자치도,17743.0,17434.0
2019,8,201908,경기도,164377.0,148674.0
2019,8,201908,경상남도,30261.0,31059.0
2019,8,201908,경상북도,21685.0,22355.0
2019,8,201908,광주광역시,18003.0,18171.0
2019,8,201908,대구광역시,23526.0,25451.0
2019,8,201908,대전광역시,16575.0,17890.0
2019,8,201908,부산광역시,33338.0,35235.0
2019,8,201908,서울특별시,110592.0,118002.0
2019,8,201908,세종특별자치시,6269.0,4701.0
2019,8,201908,울산광역시,10444.0,11208.0
2019,8,201908,인천광역시,33861.0,34441.0
2019,8,201908,전국,565607.0,565607.0
2019,8,201908,전라남도,16938.0,18303.0
2019,8,201908,전북특별자치도,16965.0,17940.0
2019,8,201908,제주특별자치도,6975.0,6733.0
2019,8,201908,충청남도,21446.0,21538.0
2019,8,201908,충청북도,16609.0,16472.0
2019,9,201909,강원특별자치도,15502.0,15212.0
2019,9,201909,경기도,148739.0,137590.0
2019,9,201909,경상남도,26426.0,27515.0
2019,9,201909,경상북도,20649.0,20969.0
2019,9,201909,광주광역시,16068.0,15990.0
2019,9,201909,대구광역시,21813.0,23294.0
2019,9,201909,대전광역시,16127.0,17136.0
2019,9,201909,부산광역시,29878.0,31268.0
2019,9,201909,서울특별시,103969.0,109435.0
2019,9,201909,세종특별자치시,6175.0,4694.0
2019,9,201909,울산광역시,9162.0,9795.0
2019,9,201909,인천광역시,30378.0,30545.0
2019,9,201909,전국,517785.0,517785.0
2019,9,201909,전라남도,15782.0,16594.0
2019,9,201909,전북특별자치도,16265.0,16979.0
2019,9,201909,제주특별자치도,6278.0,6236.0
2019,9,201909,충청남도,19170.0,19249.0
2019,9,201909,충청북도,15404.0,15284.0
2019,0,201910,강원특별자치도,16178.0,15687.0
2019,0,201910,경기도,164544.0,155225.0
2019,0,201910,경상남도,30243.0,30245.0
2019,0,201910,경상북도,22770.0,22851.0
2019,0,201910,광주광역시,17673.0,18003.0
2019,0,201910,대구광역시,25688.0,27452.0
2019,0,201910,대전광역시,18194.0,19436.0
2019,0,201910,부산광역시,33781.0,36011.0
2019,0,201910,서울특별시,128067.0,133127.0
2019,0,201910,세종특별자치시,7952.0,5549.0
2019,0,201910,울산광역시,11188.0,11892.0
2019,0,201910,인천광역시,34972.0,35176.0
2019,0,201910,전국,594081.0,594081.0
2019,0,201910,전라남도,16888.0,17262.0
2019,0,201910,전북특별자치도,18041.0,18647.0
2019,0,201910,제주특별자치도,7095.0,7012.0
2019,0,201910,충청남도,20454.0,20506.0
2019,0,201910,충청북도,20353.0,20000.0
2019,1,201911,강원특별자치도,17691.0,16874.0
2019,1,201911,경기도,150814.0,143562.0
2019,1,201911,경상남도,29596.0,29887.0
2019,1,201911,경상북도,24518.0,24247.0
2019,1,201911,광주광역시,17761.0,18254.0
2019,1,201911,대구광역시,25901.0,27825.0
2019,1,201911,대전광역시,17310.0,18866.0
2019,1,201911,부산광역시,34356.0,36038.0
2019,1,201911,서울특별시,113012.0,117720.0
2019,1,201911,세종특별자치시,6785.0,4745.0
2019,1,201911,울산광역시,11173.0,11808.0
2019,1,201911,인천광역시,34151.0,34138.0
2019,1,201911,전국,565735.0,565735.0
2019,1,201911,전라남도,18313.0,17208.0
2019,1,201911,전북특별자치도,18806.0,19440.0
2019,1,201911,제주특별자치도,7121.0,7017.0
2019,1,201911,충청남도,19826.0,19892.0
2019,1,201911,충청북도,18601.0,18214.0
2019,2,201912,강원특별자치도,19954.0,19518.0
2019,2,201912,경기도,166839.0,156829.0
2019,2,201912,경상남도,39466.0,39773.0
2019,2,201912,경상북도,31160.0,30284.0
2019,2,201912,광주광역시,18404.0,20785.0
2019,2,201912,대구광역시,29363.0,32832.0
2019,2,201912,대전광역시,20102.0,22160.0
2019,2,201912,부산광역시,38769.0,41146.0
2019,2,201912,서울특별시,127797.0,131783.0
2019,2,201912,세종특별자치시,7248.0,5537.0
2019,2,201912,울산광역시,12558.0,13601.0
2019,2,201912,인천광역시,34318.0,34719.0
2019,2,201912,전국,645782.0,645782.0
2019,2,201912,전라남도,26645.0,22873.0
2019,2,201912,전북특별자치도,21725.0,22968.0
2019,2,201912,제주특별자치도,8627.0,8651.0
2019,2,201912,충청남도,22631.0,22840.0
2019,2,201912,충청북도,20176.0,19483.0
2020,1,202001,강원특별자치도,22167.0,22664.0
2020,1,202001,경기도,167181.0,157840.0
2020,1,202001,경상남도,41860.0,42474.0
2020,1,202001,경상북도,28254.0,30667.0
2020,1,202001,광주광역시,19502.0,19282.0
2020,1,202001,대구광역시,27781.0,29106.0
2020,1,202001,대전광역시,20717.0,21431.0
2020,1,202001,부산광역시,39722.0,41100.0
2020,1,202001,서울특별시,131105.0,127159.0
2020,1,202001,세종특별자치시,7787.0,6292.0
2020,1,202001,울산광역시,12339.0,13474.0
2020,1,202001,인천광역시,31221.0,32134.0
2020,1,202001,전국,647272.0,647272.0
2020,1,202001,전라남도,20955.0,24283.0
2020,1,202001,전북특별자치도,22316.0,23350.0
2020,1,202001,제주특별자치도,9990.0,10274.0
2020,1,202001,충청남도,24055.0,24999.0
2020,1,202001,충청북도,20320.0,20743.0
2020,2,202002,강원특별자치도,23144.0,23679.0
2020,2,202002,경기도,212602.0,198804.0
2020,2,202002,경상남도,44995.0,47008.0
2020,2,202002,경상북도,31464.0,34193.0
2020,2,202002,광주광역시,21373.0,21884.0
2020,2,202002,대구광역시,31388.0,34810.0
2020,2,202002,대전광역시,24741.0,25800.0
2020,2,202002,부산광역시,49369.0,49592.0
2020,2,202002,서울특별시,170587.0,167282.0
2020,2,202002,세종특별자치시,8900.0,7597.0
2020,2,202002,울산광역시,15309.0,16779.0
2020,2,202002,인천광역시,41003.0,42278.0
2020,2,202002,전국,780471.0,780471.0
2020,2,202002,전라남도,21529.0,23596.0
2020,2,202002,전북특별자치도,24287.0,25856.0
2020,2,202002,제주특별자치도,10577.0,10499.0
2020,2,202002,충청남도,28358.0,29472.0
2020,2,202002,충청북도,20845.0,21342.0
2020,3,202003,강원특별자치도,22074.0,22746.0
2020,3,202003,경기도,214173.0,192318.0
2020,3,202003,경상남도,38811.0,41934.0
2020,3,202003,경상북도,31923.0,36640.0
2020,3,202003,광주광역시,22788.0,23235.0
2020,3,202003,대구광역시,36165.0,35181.0
2020,3,202003,대전광역시,21887.0,23210.0
2020,3,202003,부산광역시,47666.0,48065.0
2020,3,202003,서울특별시,164402.0,167806.0
2020,3,202003,세종특별자치시,6572.0,5826.0
2020,3,202003,울산광역시,13492.0,14811.0
2020,3,202003,인천광역시,41888.0,44279.0
2020,3,202003,전국,766192.0,766192.0
2020,3,202003,전라남도,22901.0,24927.0
2020,3,202003,전북특별자치도,23599.0,25269.0
2020,3,202003,제주특별자치도,8903.0,9265.0
2020,3,202003,충청남도,26843.0,27850.0
2020,3,202003,충청북도,22105.0,22830.0
2020,4,202004,강원특별자치도,16900.0,17495.0
2020,4,202004,경기도,168095.0,147641.0
2020,4,202004,경상남도,32365.0,34061.0
2020,4,202004,경상북도,28090.0,29790.0
2020,4,202004,광주광역시,19521.0,19133.0
2020,4,202004,대구광역시,26826.0,28545.0
2020,4,202004,대전광역시,18178.0,18408.0
2020,4,202004,부산광역시,41008.0,41966.0
2020,4,202004,서울특별시,127208.0,134325.0
2020,4,202004,세종특별자치시,4571.0,4361.0
2020,4,202004,울산광역시,11083.0,11731.0
2020,4,202004,인천광역시,36537.0,38488.0
2020,4,202004,전국,614262.0,614262.0
2020,4,202004,전라남도,18167.0,19807.0
2020,4,202004,전북특별자치도,19116.0,20086.0
2020,4,202004,제주특별자치도,8618.0,8527.0
2020,4,202004,충청남도,21396.0,22465.0
2020,4,202004,충청북도,16583.0,17433.0
2020,5,202005,강원특별자치도,15922.0,14772.0
2020,5,202005,경기도,159073.0,147775.0
2020,5,202005,경상남도,28774.0,30403.0
2020,5,202005,경상북도,22122.0,23634.0
2020,5,202005,광주광역시,17022.0,17539.0
2020,5,202005,대구광역시,24351.0,26618.0
2020,5,202005,대전광역시,18244.0,18014.0
2020,5,202005,부산광역시,34761.0,35680.0
2020,5,202005,서울특별시,117734.0,120443.0
2020,5,202005,세종특별자치시,4017.0,4035.0
